time,dt,mass,total_E,x1_Mom,x2_Mom,x3_Mom,Gamma,x1_KE,x2_KE,x3_KE,Press,x0_ME,x1_ME,x2_ME,x3_ME,bsq,T00_EM,Gam-p,Gam-c,U_th,U_b
2.140039e+00,9.765625e-05,1.101562e-01,6.609378e-01,3.644419e-16,5.876666e-04,0.000000e+00,1.000003e-01,3.459135e-07,1.887650e-07,0.000000e+00,2.806244e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.331766e-01,9.331791e-01,4.665908e-01,1.000003e-01,1.000229e-01,8.418732e-02,9.331791e-01
2.150098e+00,9.765625e-05,1.101562e-01,6.609378e-01,3.705015e-16,5.390524e-04,0.000000e+00,1.000003e-01,3.411285e-07,1.901090e-07,0.000000e+00,2.807122e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.331240e-01,9.331266e-01,4.665645e-01,1.000003e-01,1.000228e-01,8.421365e-02,9.331266e-01
2.160059e+00,9.765625e-05,1.101562e-01,6.609377e-01,3.658243e-16,5.343014e-04,0.000000e+00,1.000003e-01,3.376139e-07,1.828971e-07,0.000000e+00,2.807932e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.330757e-01,9.330782e-01,4.665403e-01,1.000003e-01,1.000224e-01,8.423795e-02,9.330782e-01
2.170020e+00,9.765625e-05,1.101562e-01,6.609377e-01,3.693077e-16,5.829417e-04,0.000000e+00,1.000003e-01,3.330957e-07,1.761474e-07,0.000000e+00,2.808681e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.330310e-01,9.330334e-01,4.665179e-01,1.000003e-01,1.000218e-01,8.426042e-02,9.330334e-01
2.180078e+00,9.765625e-05,1.101562e-01,6.609376e-01,3.741728e-16,5.954959e-04,0.000000e+00,1.000003e-01,3.338979e-07,1.790762e-07,0.000000e+00,2.809359e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.329900e-01,9.329924e-01,4.664974e-01,1.000003e-01,1.000221e-01,8.428077e-02,9.329924e-01
2.190039e+00,9.765625e-05,1.101562e-01,6.609375e-01,3.736507e-16,5.156463e-04,0.000000e+00,1.000003e-01,3.307659e-07,1.793255e-07,0.000000e+00,2.810018e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.329504e-01,9.329528e-01,4.664776e-01,1.000003e-01,1.000219e-01,8.430054e-02,9.329528e-01
2.200098e+00,9.765625e-05,1.101562e-01,6.609375e-01,3.738737e-16,3.867786e-04,0.000000e+00,1.000003e-01,3.315129e-07,1.725850e-07,0.000000e+00,2.810744e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.329069e-01,9.329093e-01,4.664558e-01,1.000003e-01,1.000216e-01,8.432231e-02,9.329093e-01
2.210059e+00,9.765625e-05,1.101562e-01,6.609375e-01,3.866692e-16,2.660369e-04,0.000000e+00,1.000002e-01,3.363533e-07,1.611044e-07,0.000000e+00,2.811558e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.328581e-01,9.328603e-01,4.664313e-01,1.000002e-01,1.000212e-01,8.434675e-02,9.328603e-01
2.220020e+00,9.765625e-05,1.101562e-01,6.609375e-01,3.905960e-16,1.347921e-04,0.000000e+00,1.000002e-01,3.411437e-07,1.556065e-07,0.000000e+00,2.812387e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.328083e-01,9.328105e-01,4.664064e-01,1.000002e-01,1.000212e-01,8.437161e-02,9.328105e-01
2.230078e+00,9.765625e-05,1.101562e-01,6.609374e-01,4.029362e-16,5.394941e-06,0.000000e+00,1.000003e-01,3.447130e-07,1.565285e-07,0.000000e+00,2.813082e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.327664e-01,9.327687e-01,4.663855e-01,1.000003e-01,1.000215e-01,8.439245e-02,9.327687e-01
2.240039e+00,9.765625e-05,1.101562e-01,6.609375e-01,4.126400e-16,-1.136003e-04,0.000000e+00,1.000003e-01,3.478413e-07,1.581505e-07,0.000000e+00,2.813715e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.327283e-01,9.327305e-01,4.663664e-01,1.000003e-01,1.000217e-01,8.441145e-02,9.327305e-01
2.250098e+00,9.765625e-05,1.101562e-01,6.609375e-01,4.091024e-16,-2.207250e-04,0.000000e+00,1.000003e-01,3.508592e-07,1.650103e-07,0.000000e+00,2.814360e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.326894e-01,9.326917e-01,4.663470e-01,1.000003e-01,1.000222e-01,8.443079e-02,9.326917e-01
2.260059e+00,9.765625e-05,1.101562e-01,6.609375e-01,4.050829e-16,-3.097309e-04,0.000000e+00,1.000003e-01,3.507672e-07,1.680351e-07,0.000000e+00,2.814955e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.326537e-01,9.326561e-01,4.663293e-01,1.000003e-01,1.000224e-01,8.444864e-02,9.326561e-01
2.270020e+00,9.765625e-05,1.101562e-01,6.609375e-01,4.096715e-16,-3.781282e-04,0.000000e+00,1.000003e-01,3.469866e-07,1.748924e-07,0.000000e+00,2.815455e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.326237e-01,9.326261e-01,4.663143e-01,1.000003e-01,1.000225e-01,8.446365e-02,9.326261e-01
2.280078e+00,9.765625e-05,1.101562e-01,6.609376e-01,4.027708e-16,-4.385437e-04,0.000000e+00,1.000003e-01,3.417635e-07,1.855960e-07,0.000000e+00,2.816125e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.325836e-01,9.325861e-01,4.662943e-01,1.000003e-01,1.000228e-01,8.448374e-02,9.325861e-01
2.290039e+00,9.765625e-05,1.101562e-01,6.609376e-01,4.022341e-16,-4.925153e-04,0.000000e+00,1.000003e-01,3.414707e-07,1.923786e-07,0.000000e+00,2.817127e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.325234e-01,9.325259e-01,4.662643e-01,1.000003e-01,1.000232e-01,8.451380e-02,9.325259e-01
2.300098e+00,9.765625e-05,1.101562e-01,6.609377e-01,4.143136e-16,-5.372535e-04,0.000000e+00,1.000003e-01,3.442628e-07,2.018114e-07,0.000000e+00,2.818202e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.324586e-01,9.324612e-01,4.662319e-01,1.000003e-01,1.000239e-01,8.454606e-02,9.324612e-01
2.310059e+00,9.765625e-05,1.101562e-01,6.609377e-01,4.277675e-16,-5.731852e-04,0.000000e+00,1.000003e-01,3.436329e-07,2.075854e-07,0.000000e+00,2.819650e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.323716e-01,9.323742e-01,4.661884e-01,1.000003e-01,1.000240e-01,8.458950e-02,9.323742e-01
2.320020e+00,9.765625e-05,1.101562e-01,6.609378e-01,4.264665e-16,-5.947936e-04,0.000000e+00,1.000003e-01,3.361545e-07,2.098305e-07,0.000000e+00,2.821256e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.322755e-01,9.322781e-01,4.661404e-01,1.000003e-01,1.000237e-01,8.463769e-02,9.322781e-01
2.330078e+00,9.765625e-05,1.101562e-01,6.609378e-01,4.126122e-16,-6.166159e-04,0.000000e+00,1.000003e-01,3.306527e-07,2.100697e-07,0.000000e+00,2.822020e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.322299e-01,9.322325e-01,4.661175e-01,1.000003e-01,1.000233e-01,8.466059e-02,9.322325e-01
2.340039e+00,9.765625e-05,1.101562e-01,6.609379e-01,4.147391e-16,-6.357464e-04,0.000000e+00,1.000003e-01,3.298539e-07,2.107039e-07,0.000000e+00,2.822194e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.322196e-01,9.322222e-01,4.661124e-01,1.000003e-01,1.000233e-01,8.466583e-02,9.322222e-01
2.350098e+00,9.765625e-05,1.101562e-01,6.609380e-01,4.267643e-16,-6.435899e-04,0.000000e+00,1.000003e-01,3.266372e-07,2.110073e-07,0.000000e+00,2.822587e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.321963e-01,9.321989e-01,4.661008e-01,1.000003e-01,1.000233e-01,8.467761e-02,9.321989e-01
2.360059e+00,9.765625e-05,1.101562e-01,6.609380e-01,4.501252e-16,-6.144104e-04,0.000000e+00,1.000003e-01,3.213251e-07,2.089761e-07,0.000000e+00,2.823384e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.321490e-01,9.321516e-01,4.660771e-01,1.000003e-01,1.000230e-01,8.470152e-02,9.321516e-01
2.370020e+00,9.765625e-05,1.101562e-01,6.609381e-01,4.671056e-16,-5.654037e-04,0.000000e+00,1.000003e-01,3.180521e-07,2.076954e-07,0.000000e+00,2.824251e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.320972e-01,9.320998e-01,4.660512e-01,1.000003e-01,1.000228e-01,8.472754e-02,9.320998e-01
2.380078e+00,9.765625e-05,1.101562e-01,6.609381e-01,4.730772e-16,-5.694636e-04,0.000000e+00,1.000003e-01,3.159195e-07,1.999086e-07,0.000000e+00,2.825052e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.320495e-01,9.320520e-01,4.660273e-01,1.000003e-01,1.000223e-01,8.475157e-02,9.320520e-01
2.390039e+00,9.765625e-05,1.101562e-01,6.609382e-01,4.876739e-16,-6.205845e-04,0.000000e+00,1.000003e-01,3.109077e-07,1.958263e-07,0.000000e+00,2.825758e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.320074e-01,9.320099e-01,4.660061e-01,1.000003e-01,1.000217e-01,8.477275e-02,9.320099e-01
2.400098e+00,9.765625e-05,1.101562e-01,6.609383e-01,5.054418e-16,-6.351200e-04,0.000000e+00,1.000003e-01,3.095339e-07,2.001149e-07,0.000000e+00,2.826368e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.319710e-01,9.319735e-01,4.659880e-01,1.000003e-01,1.000219e-01,8.479103e-02,9.319735e-01
2.410059e+00,9.765625e-05,1.101562e-01,6.609383e-01,5.220807e-16,-5.584646e-04,0.000000e+00,1.000003e-01,3.095658e-07,1.980220e-07,0.000000e+00,2.826972e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.319349e-01,9.319374e-01,4.659699e-01,1.000003e-01,1.000219e-01,8.480917e-02,9.319374e-01
2.420020e+00,9.765625e-05,1.101562e-01,6.609384e-01,5.301142e-16,-4.452031e-04,0.000000e+00,1.000002e-01,3.052103e-07,1.918331e-07,0.000000e+00,2.827704e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.318914e-01,9.318938e-01,4.659481e-01,1.000002e-01,1.000213e-01,8.483113e-02,9.318938e-01
2.430078e+00,9.765625e-05,1.101562e-01,6.609384e-01,5.177833e-16,-3.306828e-04,0.000000e+00,1.000002e-01,3.026131e-07,1.764484e-07,0.000000e+00,2.828527e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.318426e-01,9.318448e-01,4.659235e-01,1.000002e-01,1.000203e-01,8.485580e-02,9.318448e-01
2.440039e+00,9.765625e-05,1.101562e-01,6.609384e-01,4.863068e-16,-2.007462e-04,0.000000e+00,1.000002e-01,2.981116e-07,1.713664e-07,0.000000e+00,2.829294e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.317968e-01,9.317990e-01,4.659006e-01,1.000002e-01,1.000198e-01,8.487883e-02,9.317990e-01
2.450098e+00,9.765625e-05,1.101562e-01,6.609384e-01,4.709371e-16,-7.097521e-05,0.000000e+00,1.000002e-01,2.936549e-07,1.695276e-07,0.000000e+00,2.829879e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.317620e-01,9.317641e-01,4.658831e-01,1.000002e-01,1.000195e-01,8.489636e-02,9.317641e-01
2.460059e+00,9.765625e-05,1.101562e-01,6.609384e-01,4.616171e-16,5.109591e-05,0.000000e+00,1.000002e-01,2.949507e-07,1.724546e-07,0.000000e+00,2.830404e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.317304e-01,9.317326e-01,4.658674e-01,1.000002e-01,1.000198e-01,8.491212e-02,9.317326e-01
2.470020e+00,9.765625e-05,1.101562e-01,6.609384e-01,4.469687e-16,1.601468e-04,0.000000e+00,1.000002e-01,2.959316e-07,1.800499e-07,0.000000e+00,2.830874e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.317019e-01,9.317041e-01,4.658532e-01,1.000002e-01,1.000202e-01,8.492621e-02,9.317041e-01
2.480078e+00,9.765625e-05,1.101562e-01,6.609384e-01,4.412049e-16,2.515146e-04,0.000000e+00,1.000002e-01,2.975074e-07,1.817855e-07,0.000000e+00,2.831372e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.316719e-01,9.316742e-01,4.658382e-01,1.000002e-01,1.000205e-01,8.494116e-02,9.316742e-01
2.490039e+00,9.765625e-05,1.101562e-01,6.609384e-01,4.292895e-16,3.262236e-04,0.000000e+00,1.000002e-01,2.972161e-07,1.857660e-07,0.000000e+00,2.831800e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.316461e-01,9.316484e-01,4.658254e-01,1.000002e-01,1.000207e-01,8.495400e-02,9.316484e-01
2.500098e+00,9.765625e-05,1.101562e-01,6.609384e-01,4.262151e-16,3.910664e-04,0.000000e+00,1.000002e-01,2.978421e-07,2.020342e-07,0.000000e+00,2.832530e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.316019e-01,9.316043e-01,4.658034e-01,1.000002e-01,1.000216e-01,8.497589e-02,9.316043e-01
2.510059e+00,9.765625e-05,1.101562e-01,6.609383e-01,4.293689e-16,4.468032e-04,0.000000e+00,1.000003e-01,2.993663e-07,2.100192e-07,0.000000e+00,2.833625e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.315358e-01,9.315384e-01,4.657704e-01,1.000003e-01,1.000222e-01,8.500876e-02,9.315384e-01
2.520020e+00,9.765625e-05,1.101562e-01,6.609383e-01,4.235191e-16,4.947133e-04,0.000000e+00,1.000003e-01,3.004676e-07,2.175312e-07,0.000000e+00,2.834788e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.314658e-01,9.314684e-01,4.657355e-01,1.000003e-01,1.000227e-01,8.504363e-02,9.314684e-01
2.530078e+00,9.765625e-05,1.101562e-01,6.609382e-01,4.269139e-16,5.332327e-04,0.000000e+00,1.000003e-01,2.991688e-07,2.165578e-07,0.000000e+00,2.836231e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.313792e-01,9.313818e-01,4.656922e-01,1.000003e-01,1.000225e-01,8.508692e-02,9.313818e-01
2.540039e+00,9.765625e-05,1.101562e-01,6.609382e-01,4.181219e-16,5.569044e-04,0.000000e+00,1.000003e-01,2.959924e-07,2.199721e-07,0.000000e+00,2.837605e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.312965e-01,9.312990e-01,4.656508e-01,1.000003e-01,1.000224e-01,8.512816e-02,9.312990e-01
2.550098e+00,9.765625e-05,1.101562e-01,6.609381e-01,4.177924e-16,5.828051e-04,0.000000e+00,1.000003e-01,3.021319e-07,2.213689e-07,0.000000e+00,2.838172e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.312621e-01,9.312646e-01,4.656336e-01,1.000003e-01,1.000227e-01,8.514515e-02,9.312646e-01
2.560059e+00,9.765625e-05,1.101562e-01,6.609381e-01,4.122271e-16,6.060556e-04,0.000000e+00,1.000003e-01,2.881469e-07,2.244009e-07,0.000000e+00,2.838336e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.312526e-01,9.312551e-01,4.656288e-01,1.000003e-01,1.000223e-01,8.515007e-02,9.312551e-01
2.570020e+00,9.765625e-05,1.101562e-01,6.609380e-01,4.071132e-16,6.165689e-04,0.000000e+00,1.000002e-01,2.751772e-07,2.241611e-07,0.000000e+00,2.838833e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.312232e-01,9.312257e-01,4.656141e-01,1.000002e-01,1.000218e-01,8.516500e-02,9.312257e-01
2.580078e+00,9.765625e-05,1.101562e-01,6.609380e-01,4.077934e-16,5.800336e-04,0.000000e+00,1.000002e-01,2.699409e-07,2.241116e-07,0.000000e+00,2.839671e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.311730e-01,9.311755e-01,4.655890e-01,1.000002e-01,1.000216e-01,8.519013e-02,9.311755e-01
2.590039e+00,9.765625e-05,1.101562e-01,6.609379e-01,4.268596e-16,5.336739e-04,0.000000e+00,1.000002e-01,2.639766e-07,2.222305e-07,0.000000e+00,2.840532e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.311215e-01,9.311240e-01,4.655632e-01,1.000002e-01,1.000213e-01,8.521597e-02,9.311240e-01
2.600098e+00,9.765625e-05,1.101562e-01,6.609378e-01,4.309042e-16,5.439242e-04,0.000000e+00,1.000002e-01,2.568538e-07,2.121991e-07,0.000000e+00,2.841264e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.310780e-01,9.310803e-01,4.655413e-01,1.000002e-01,1.000204e-01,8.523792e-02,9.310803e-01
2.610059e+00,9.765625e-05,1.101562e-01,6.609378e-01,4.081216e-16,5.948019e-04,0.000000e+00,1.000002e-01,2.550046e-07,2.081390e-07,0.000000e+00,2.841918e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.310387e-01,9.310410e-01,4.655217e-01,1.000002e-01,1.000201e-01,8.525755e-02,9.310410e-01
2.620020e+00,9.765625e-05,1.101562e-01,6.609377e-01,4.022123e-16,6.081201e-04,0.000000e+00,1.000002e-01,2.512592e-07,2.101542e-07,0.000000e+00,2.842516e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.310029e-01,9.310052e-01,4.655038e-01,1.000002e-01,1.000201e-01,8.527548e-02,9.310052e-01
2.630078e+00,9.765625e-05,1.101562e-01,6.609377e-01,3.846019e-16,5.346771e-04,0.000000e+00,1.000002e-01,2.506207e-07,2.093094e-07,0.000000e+00,2.843137e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.309656e-01,9.309679e-01,4.654851e-01,1.000002e-01,1.000200e-01,8.529411e-02,9.309679e-01
2.640039e+00,9.765625e-05,1.101562e-01,6.609376e-01,3.727951e-16,4.332688e-04,0.000000e+00,1.000002e-01,2.452301e-07,1.986046e-07,0.000000e+00,2.843861e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.309224e-01,9.309246e-01,4.654634e-01,1.000002e-01,1.000192e-01,8.531583e-02,9.309246e-01
2.650098e+00,9.765625e-05,1.101562e-01,6.609376e-01,3.544409e-16,3.236247e-04,0.000000e+00,1.000002e-01,2.426593e-07,1.868486e-07,0.000000e+00,2.844682e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.308734e-01,9.308755e-01,4.654388e-01,1.000002e-01,1.000184e-01,8.534047e-02,9.308755e-01
2.660059e+00,9.765625e-05,1.101562e-01,6.609376e-01,3.276350e-16,1.928070e-04,0.000000e+00,1.000002e-01,2.417373e-07,1.860927e-07,0.000000e+00,2.845421e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.308290e-01,9.308310e-01,4.654165e-01,1.000002e-01,1.000182e-01,8.536264e-02,9.308310e-01
2.670020e+00,9.765625e-05,1.101562e-01,6.609376e-01,3.219122e-16,6.542803e-05,0.000000e+00,1.000002e-01,2.442496e-07,1.832628e-07,0.000000e+00,2.846007e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.307938e-01,9.307958e-01,4.653989e-01,1.000002e-01,1.000182e-01,8.538021e-02,9.307958e-01
2.680078e+00,9.765625e-05,1.101562e-01,6.609376e-01,3.204776e-16,-6.032668e-05,0.000000e+00,1.000002e-01,2.421432e-07,1.800962e-07,0.000000e+00,2.846602e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.307582e-01,9.307602e-01,4.653811e-01,1.000002e-01,1.000178e-01,8.539806e-02,9.307602e-01
2.690039e+00,9.765625e-05,1.101562e-01,6.609376e-01,3.198476e-16,-1.744187e-04,0.000000e+00,1.000002e-01,2.438389e-07,1.889301e-07,0.000000e+00,2.847127e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.307264e-01,9.307285e-01,4.653653e-01,1.000002e-01,1.000184e-01,8.541382e-02,9.307285e-01
2.700098e+00,9.765625e-05,1.101562e-01,6.609376e-01,3.125843e-16,-2.671367e-04,0.000000e+00,1.000002e-01,2.474375e-07,1.926669e-07,0.000000e+00,2.847720e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.306907e-01,9.306928e-01,4.653474e-01,1.000002e-01,1.000188e-01,8.543161e-02,9.306928e-01
2.710059e+00,9.765625e-05,1.101562e-01,6.609376e-01,3.017475e-16,-3.450969e-04,0.000000e+00,1.000002e-01,2.503409e-07,2.006394e-07,0.000000e+00,2.848308e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.306552e-01,9.306574e-01,4.653298e-01,1.000002e-01,1.000194e-01,8.544924e-02,9.306574e-01
2.720020e+00,9.765625e-05,1.101562e-01,6.609377e-01,3.040226e-16,-4.139728e-04,0.000000e+00,1.000002e-01,2.535729e-07,2.141600e-07,0.000000e+00,2.849168e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.306033e-01,9.306056e-01,4.653040e-01,1.000002e-01,1.000204e-01,8.547504e-02,9.306056e-01
2.730078e+00,9.765625e-05,1.101562e-01,6.609377e-01,3.046208e-16,-4.743005e-04,0.000000e+00,1.000002e-01,2.568658e-07,2.226091e-07,0.000000e+00,2.850425e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.305276e-01,9.305300e-01,4.652662e-01,1.000002e-01,1.000209e-01,8.551274e-02,9.305300e-01
2.740039e+00,9.765625e-05,1.101562e-01,6.609378e-01,3.207476e-16,-5.260810e-04,0.000000e+00,1.000002e-01,2.640527e-07,2.251150e-07,0.000000e+00,2.851672e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.304525e-01,9.304549e-01,4.652287e-01,1.000002e-01,1.000215e-01,8.555016e-02,9.304549e-01
2.750098e+00,9.765625e-05,1.101562e-01,6.609378e-01,3.450071e-16,-5.673209e-04,0.000000e+00,1.000002e-01,2.659559e-07,2.298547e-07,0.000000e+00,2.853158e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.303631e-01,9.303655e-01,4.651839e-01,1.000002e-01,1.000217e-01,8.559474e-02,9.303655e-01
2.760059e+00,9.765625e-05,1.101562e-01,6.609379e-01,3.485170e-16,-5.927525e-04,0.000000e+00,1.000002e-01,2.678889e-07,2.317045e-07,0.000000e+00,2.854456e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.302852e-01,9.302876e-01,4.651450e-01,1.000002e-01,1.000218e-01,8.563367e-02,9.302876e-01
2.770020e+00,9.765625e-05,1.101562e-01,6.609379e-01,3.604575e-16,-6.250501e-04,0.000000e+00,1.000003e-01,2.664967e-07,2.368339e-07,0.000000e+00,2.854969e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.302544e-01,9.302567e-01,4.651295e-01,1.000003e-01,1.000228e-01,8.564906e-02,9.302567e-01
2.780078e+00,9.765625e-05,1.101562e-01,6.609380e-01,3.581996e-16,-6.544078e-04,0.000000e+00,1.000003e-01,2.657058e-07,2.394704e-07,0.000000e+00,2.855215e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.302397e-01,9.302420e-01,4.651222e-01,1.000003e-01,1.000220e-01,8.565646e-02,9.302420e-01
2.790039e+00,9.765625e-05,1.101562e-01,6.609381e-01,3.376432e-16,-6.645059e-04,0.000000e+00,1.000003e-01,2.643454e-07,2.433339e-07,0.000000e+00,2.855872e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.302004e-01,9.302029e-01,4.651026e-01,1.000003e-01,1.000222e-01,8.567617e-02,9.302029e-01
2.800098e+00,9.765625e-05,1.101562e-01,6.609381e-01,3.189688e-16,-6.270928e-04,0.000000e+00,1.000003e-01,2.655412e-07,2.452873e-07,0.000000e+00,2.856914e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.301380e-01,9.301405e-01,4.650715e-01,1.000003e-01,1.000229e-01,8.570743e-02,9.301405e-01
2.810059e+00,9.765625e-05,1.101562e-01,6.609382e-01,3.017052e-16,-5.832142e-04,0.000000e+00,1.000003e-01,2.761933e-07,2.490124e-07,0.000000e+00,2.857905e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.300783e-01,9.300809e-01,4.650417e-01,1.000003e-01,-nan,8.573714e-02,9.300809e-01
2.820020e+00,9.765625e-05,1.101562e-01,6.609383e-01,2.981900e-16,-6.027421e-04,0.000000e+00,1.000003e-01,2.796907e-07,2.457938e-07,0.000000e+00,2.858833e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.300227e-01,9.300252e-01,4.650139e-01,1.000003e-01,-nan,8.576498e-02,9.300252e-01
2.830078e+00,9.765625e-05,1.101562e-01,6.609383e-01,3.010977e-16,-6.590118e-04,0.000000e+00,1.000003e-01,2.820069e-07,2.443674e-07,0.000000e+00,2.859683e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.299718e-01,9.299744e-01,4.649885e-01,1.000003e-01,1.000237e-01,8.579049e-02,9.299744e-01
2.840039e+00,9.765625e-05,1.101562e-01,6.609384e-01,3.074835e-16,-6.705112e-04,0.000000e+00,1.000003e-01,2.811603e-07,2.455830e-07,0.000000e+00,2.860492e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.299235e-01,9.299261e-01,4.649644e-01,1.000003e-01,1.000242e-01,8.581475e-02,9.299261e-01
2.850098e+00,9.765625e-05,1.101562e-01,6.609385e-01,3.077641e-16,-6.069964e-04,0.000000e+00,1.000003e-01,2.812194e-07,2.449192e-07,0.000000e+00,2.861341e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.298727e-01,9.298752e-01,4.649389e-01,1.000003e-01,1.000239e-01,8.584022e-02,9.298752e-01
2.860059e+00,9.765625e-05,1.101562e-01,6.609385e-01,3.010792e-16,-5.178894e-04,0.000000e+00,1.000003e-01,2.816148e-07,2.385168e-07,0.000000e+00,2.862244e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.298186e-01,9.298211e-01,4.649118e-01,1.000003e-01,-nan,8.586733e-02,9.298211e-01
2.870020e+00,9.765625e-05,1.101562e-01,6.609386e-01,3.039962e-16,-4.149817e-04,0.000000e+00,1.000003e-01,2.875745e-07,2.257525e-07,0.000000e+00,2.863260e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.297579e-01,9.297603e-01,4.648814e-01,1.000003e-01,1.000233e-01,8.589780e-02,9.297603e-01
2.880078e+00,9.765625e-05,1.101562e-01,6.609386e-01,3.088759e-16,-2.864529e-04,0.000000e+00,1.000003e-01,2.974264e-07,2.191293e-07,0.000000e+00,2.864187e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.297022e-01,9.297046e-01,4.648535e-01,1.000003e-01,1.000236e-01,8.592561e-02,9.297046e-01
2.890039e+00,9.765625e-05,1.101562e-01,6.609386e-01,3.145033e-16,-1.598139e-04,0.000000e+00,1.000003e-01,2.922561e-07,2.148547e-07,0.000000e+00,2.864945e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.296570e-01,9.296594e-01,4.648309e-01,1.000003e-01,1.000223e-01,8.594835e-02,9.296594e-01
2.900098e+00,9.765625e-05,1.101562e-01,6.609386e-01,2.923746e-16,-3.734264e-05,0.000000e+00,1.000003e-01,2.941368e-07,2.205857e-07,0.000000e+00,2.865688e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.296122e-01,9.296146e-01,4.648085e-01,1.000003e-01,1.000225e-01,8.597065e-02,9.296146e-01
2.910059e+00,9.765625e-05,1.101562e-01,6.609386e-01,2.770221e-16,7.647622e-05,0.000000e+00,1.000003e-01,2.944922e-07,2.229050e-07,0.000000e+00,2.866441e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.295670e-01,9.295695e-01,4.647859e-01,1.000003e-01,1.000227e-01,8.599322e-02,9.295695e-01
