time,dt,mass,total_E,x1_Mom,x2_Mom,x3_Mom,Gamma,x1_KE,x2_KE,x3_KE,Press,x0_ME,x1_ME,x2_ME,x3_ME,bsq,T00_EM,Gam,U_th,U_b
4.720038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.418701e-15,1.084945e-04,0.000000e+00,1.000005e-01,3.179285e-07,2.251788e-07,0.000000e+00,3.129598e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.114479e-01,9.114479e-01,4.557262e-01,1.000234e-01,1.843090e-01,4.751908e-01
4.730057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.423831e-15,1.131421e-04,0.000000e+00,1.000005e-01,3.168944e-07,2.250974e-07,0.000000e+00,3.131263e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.113480e-01,9.113480e-01,4.556762e-01,1.000232e-01,1.843091e-01,4.751908e-01
4.740076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.430821e-15,1.101112e-04,0.000000e+00,1.000005e-01,3.134742e-07,2.258603e-07,0.000000e+00,3.132931e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.112480e-01,9.112480e-01,4.556261e-01,1.000231e-01,1.843092e-01,4.751908e-01
4.750000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.444234e-15,1.179253e-04,0.000000e+00,1.000005e-01,3.173027e-07,2.216966e-07,0.000000e+00,3.134528e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.111522e-01,9.111522e-01,4.555783e-01,1.000232e-01,1.843093e-01,4.751908e-01
4.760019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.458204e-15,1.275241e-04,0.000000e+00,1.000005e-01,3.167320e-07,2.212144e-07,0.000000e+00,3.136171e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.110537e-01,9.110537e-01,4.555290e-01,1.000232e-01,1.843094e-01,4.751908e-01
4.770038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.465325e-15,1.163864e-04,0.000000e+00,1.000005e-01,3.183726e-07,2.224331e-07,0.000000e+00,3.137710e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.109613e-01,9.109613e-01,4.554828e-01,1.000233e-01,1.843093e-01,4.751908e-01
4.780057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.465637e-15,1.041423e-04,0.000000e+00,1.000005e-01,3.227255e-07,2.227472e-07,0.000000e+00,3.139305e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.108654e-01,9.108654e-01,4.554349e-01,1.000235e-01,1.843088e-01,4.751908e-01
4.790076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.473843e-15,8.257090e-05,0.000000e+00,1.000005e-01,3.237071e-07,2.241757e-07,0.000000e+00,3.141052e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.107605e-01,9.107605e-01,4.553824e-01,1.000237e-01,1.843085e-01,4.751908e-01
4.800000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.482932e-15,7.151115e-05,0.000000e+00,1.000005e-01,3.236716e-07,2.261798e-07,0.000000e+00,3.142711e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.106609e-01,9.106609e-01,4.553326e-01,1.000237e-01,1.843084e-01,4.751908e-01
4.810019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.487561e-15,7.572686e-05,0.000000e+00,1.000006e-01,3.302215e-07,2.282695e-07,0.000000e+00,3.144399e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.105592e-01,9.105592e-01,4.552818e-01,1.000240e-01,1.843076e-01,4.751908e-01
4.820038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.489388e-15,6.088120e-05,0.000000e+00,1.000006e-01,3.236159e-07,2.268031e-07,0.000000e+00,3.146102e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.104574e-01,9.104574e-01,4.552309e-01,1.000236e-01,1.843083e-01,4.751908e-01
4.830057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.495877e-15,5.030406e-05,0.000000e+00,1.000006e-01,3.272781e-07,2.261388e-07,0.000000e+00,3.147903e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.103492e-01,9.103492e-01,4.551768e-01,1.000238e-01,1.843081e-01,4.751908e-01
4.840076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.505765e-15,4.298708e-05,0.000000e+00,1.000006e-01,3.266292e-07,2.265452e-07,0.000000e+00,3.149672e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.102431e-01,9.102431e-01,4.551238e-01,1.000239e-01,1.843081e-01,4.751908e-01
4.850000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.512886e-15,2.667744e-05,0.000000e+00,1.000006e-01,3.295978e-07,2.244523e-07,0.000000e+00,3.151402e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.101393e-01,9.101393e-01,4.550719e-01,1.000240e-01,1.843081e-01,4.751908e-01
4.860019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.520572e-15,1.005013e-05,0.000000e+00,1.000006e-01,3.249999e-07,2.288707e-07,0.000000e+00,3.153174e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.100330e-01,9.100330e-01,4.550187e-01,1.000240e-01,1.843081e-01,4.751908e-01
4.870038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.527169e-15,-9.042877e-07,0.000000e+00,1.000006e-01,3.218766e-07,2.294246e-07,0.000000e+00,3.154872e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.099311e-01,9.099311e-01,4.549678e-01,1.000238e-01,1.843083e-01,4.751908e-01
4.880057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.535443e-15,-2.392899e-05,0.000000e+00,1.000006e-01,3.247761e-07,2.286823e-07,0.000000e+00,3.156533e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.098313e-01,9.098313e-01,4.549179e-01,1.000239e-01,1.843080e-01,4.751908e-01
4.890076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.545650e-15,-4.147832e-05,0.000000e+00,1.000006e-01,3.248941e-07,2.296785e-07,0.000000e+00,3.158152e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.097342e-01,9.097342e-01,4.548693e-01,1.000239e-01,1.843080e-01,4.751908e-01
4.900000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.550883e-15,-4.457412e-05,0.000000e+00,1.000006e-01,3.259762e-07,2.265613e-07,0.000000e+00,3.159777e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.096368e-01,9.096368e-01,4.548206e-01,1.000240e-01,1.843081e-01,4.751908e-01
4.910019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.559978e-15,-4.626331e-05,0.000000e+00,1.000006e-01,3.293365e-07,2.283136e-07,0.000000e+00,3.161402e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.095391e-01,9.095391e-01,4.547717e-01,1.000241e-01,1.843076e-01,4.751908e-01
4.920038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.569328e-15,-5.424125e-05,0.000000e+00,1.000006e-01,3.258519e-07,2.287737e-07,0.000000e+00,3.163114e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.094365e-01,9.094365e-01,4.547204e-01,1.000239e-01,1.843079e-01,4.751908e-01
4.930057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.572575e-15,-5.824666e-05,0.000000e+00,1.000005e-01,3.180335e-07,2.292896e-07,0.000000e+00,3.164754e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.093385e-01,9.093385e-01,4.546714e-01,1.000235e-01,1.843086e-01,4.751908e-01
4.940076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.581931e-15,-6.373105e-05,0.000000e+00,1.000005e-01,3.152073e-07,2.268111e-07,0.000000e+00,3.166404e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.092396e-01,9.092396e-01,4.546220e-01,1.000233e-01,1.843090e-01,4.751908e-01
4.950000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.593678e-15,-6.384550e-05,0.000000e+00,1.000005e-01,3.117394e-07,2.266733e-07,0.000000e+00,3.168056e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.091406e-01,9.091406e-01,4.545725e-01,1.000232e-01,1.843094e-01,4.751908e-01
4.960019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.603693e-15,-6.641366e-05,0.000000e+00,1.000005e-01,3.067565e-07,2.298859e-07,0.000000e+00,3.169685e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.090429e-01,9.090429e-01,4.545236e-01,1.000231e-01,1.843095e-01,4.751908e-01
4.970038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.610930e-15,-7.375438e-05,0.000000e+00,1.000005e-01,3.050177e-07,2.306267e-07,0.000000e+00,3.171318e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.089450e-01,9.089450e-01,4.544746e-01,1.000231e-01,1.843096e-01,4.751908e-01
4.980057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.616181e-15,-8.372003e-05,0.000000e+00,1.000005e-01,3.114103e-07,2.290926e-07,0.000000e+00,3.172877e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.088513e-01,9.088513e-01,4.544278e-01,1.000233e-01,1.843092e-01,4.751908e-01
4.990076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.624477e-15,-7.739703e-05,0.000000e+00,1.000005e-01,3.177280e-07,2.233338e-07,0.000000e+00,3.174484e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.087548e-01,9.087548e-01,4.543796e-01,1.000235e-01,1.843092e-01,4.751908e-01
5.000000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.632360e-15,-6.545483e-05,0.000000e+00,1.000005e-01,3.141988e-07,2.208615e-07,0.000000e+00,3.176112e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.086574e-01,9.086574e-01,4.543309e-01,1.000238e-01,1.843098e-01,4.751908e-01
5.010019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.636918e-15,-4.724580e-05,0.000000e+00,1.000005e-01,3.141020e-07,2.216992e-07,0.000000e+00,3.177712e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.085613e-01,9.085613e-01,4.542828e-01,1.000233e-01,1.843096e-01,4.751908e-01
5.020038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.640968e-15,-3.484792e-05,0.000000e+00,1.000005e-01,3.057879e-07,2.242836e-07,0.000000e+00,3.179345e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.084635e-01,9.084635e-01,4.542339e-01,1.000230e-01,1.843101e-01,4.751908e-01
5.030057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.644149e-15,-3.396295e-05,0.000000e+00,1.000005e-01,3.023615e-07,2.285299e-07,0.000000e+00,3.180942e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.083677e-01,9.083677e-01,4.541860e-01,1.000230e-01,1.843100e-01,4.751908e-01
5.040076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.653259e-15,-2.188882e-05,0.000000e+00,1.000005e-01,3.020853e-07,2.258697e-07,0.000000e+00,3.182563e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.082706e-01,9.082706e-01,4.541374e-01,1.000228e-01,1.843103e-01,4.751908e-01
5.050000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.662633e-15,-1.069698e-05,0.000000e+00,1.000005e-01,3.058450e-07,2.268159e-07,0.000000e+00,3.184156e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.081749e-01,9.081749e-01,4.540896e-01,1.000232e-01,1.843100e-01,4.751908e-01
5.060019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.670301e-15,-4.699501e-06,0.000000e+00,1.000005e-01,3.076196e-07,2.310049e-07,0.000000e+00,3.185869e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.080719e-01,9.080719e-01,4.540382e-01,1.000234e-01,1.843095e-01,4.751908e-01
5.070038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.681188e-15,1.240254e-05,0.000000e+00,1.000005e-01,3.057397e-07,2.320197e-07,0.000000e+00,3.187634e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.079660e-01,9.079660e-01,4.539852e-01,1.000234e-01,1.843096e-01,4.751908e-01
5.080057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.686490e-15,2.347594e-05,0.000000e+00,1.000005e-01,3.063380e-07,2.318241e-07,0.000000e+00,3.189276e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.078674e-01,9.078674e-01,4.539359e-01,1.000235e-01,1.843096e-01,4.751908e-01
5.090076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.691525e-15,3.594061e-05,0.000000e+00,1.000005e-01,3.028158e-07,2.286127e-07,0.000000e+00,3.191047e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.077614e-01,9.077614e-01,4.538829e-01,1.000231e-01,1.843101e-01,4.751908e-01
5.100000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.700768e-15,5.881658e-05,0.000000e+00,1.000005e-01,2.981898e-07,2.318403e-07,0.000000e+00,3.192692e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.076627e-01,9.076627e-01,4.538335e-01,1.000232e-01,1.843101e-01,4.751908e-01
5.110019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.713172e-15,7.847780e-05,0.000000e+00,1.000005e-01,3.147814e-07,2.347436e-07,0.000000e+00,3.194377e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.075610e-01,9.075610e-01,4.537827e-01,-nan,1.843085e-01,4.751908e-01
5.120038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.725083e-15,7.674210e-05,0.000000e+00,1.000006e-01,3.169435e-07,2.380935e-07,0.000000e+00,3.196030e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.074616e-01,9.074616e-01,4.537330e-01,1.000250e-01,1.843081e-01,4.751908e-01
5.130057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.735565e-15,8.560084e-05,0.000000e+00,1.000006e-01,3.090579e-07,2.443455e-07,0.000000e+00,3.197682e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.073625e-01,9.073625e-01,4.536834e-01,1.000247e-01,1.843081e-01,4.751908e-01
5.140076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.740725e-15,9.303213e-05,0.000000e+00,1.000005e-01,3.052132e-07,2.356791e-07,0.000000e+00,3.199367e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.072618e-01,9.072618e-01,4.536331e-01,1.000239e-01,1.843091e-01,4.751908e-01
5.150000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.741756e-15,9.312397e-05,0.000000e+00,1.000005e-01,3.030839e-07,2.263338e-07,0.000000e+00,3.200990e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.071649e-01,9.071649e-01,4.535846e-01,1.000231e-01,1.843102e-01,4.751908e-01
5.160019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.746573e-15,9.811236e-05,0.000000e+00,1.000005e-01,3.044581e-07,2.281504e-07,0.000000e+00,3.202608e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.070677e-01,9.070677e-01,4.535360e-01,1.000232e-01,1.843099e-01,4.751908e-01
5.170038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.751892e-15,9.879882e-05,0.000000e+00,1.000005e-01,3.087787e-07,2.295752e-07,0.000000e+00,3.204332e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.069640e-01,9.069640e-01,4.534842e-01,1.000239e-01,1.843094e-01,4.751908e-01
5.180057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.763336e-15,9.688747e-05,0.000000e+00,1.000005e-01,3.087630e-07,2.394361e-07,0.000000e+00,3.206022e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.068622e-01,9.068622e-01,4.534333e-01,1.000255e-01,1.843086e-01,4.751908e-01
5.190076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.777149e-15,1.077069e-04,0.000000e+00,1.000005e-01,2.998444e-07,2.358353e-07,0.000000e+00,3.207746e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.067592e-01,9.067592e-01,4.533818e-01,1.000241e-01,1.843096e-01,4.751908e-01
5.200000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.788282e-15,1.161181e-04,0.000000e+00,1.000005e-01,2.960730e-07,2.301797e-07,0.000000e+00,3.209442e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.066578e-01,9.066578e-01,4.533310e-01,1.000240e-01,1.843104e-01,4.751908e-01
5.210019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.793619e-15,1.103956e-04,0.000000e+00,1.000005e-01,2.889211e-07,2.292768e-07,0.000000e+00,3.211197e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.065528e-01,9.065528e-01,4.532785e-01,1.000226e-01,1.843110e-01,4.751908e-01
5.220038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.795615e-15,1.007859e-04,0.000000e+00,1.000005e-01,2.892916e-07,2.270703e-07,0.000000e+00,3.212785e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.064575e-01,9.064575e-01,4.532309e-01,1.000224e-01,1.843111e-01,4.751908e-01
5.230057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.793185e-15,8.367008e-05,0.000000e+00,1.000005e-01,2.921198e-07,2.233335e-07,0.000000e+00,3.214523e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.063532e-01,9.063532e-01,4.531787e-01,-nan,1.843111e-01,4.751908e-01
5.240076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.799654e-15,7.168377e-05,0.000000e+00,1.000005e-01,2.960740e-07,2.271962e-07,0.000000e+00,3.216258e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.062488e-01,9.062488e-01,4.531264e-01,1.000229e-01,1.843103e-01,4.751908e-01
5.250000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.808603e-15,7.014394e-05,0.000000e+00,1.000005e-01,2.972242e-07,2.300116e-07,0.000000e+00,3.217906e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.061499e-01,9.061499e-01,4.530770e-01,1.000231e-01,1.843101e-01,4.751908e-01
5.260019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.815120e-15,5.739754e-05,0.000000e+00,1.000005e-01,2.959187e-07,2.316225e-07,0.000000e+00,3.219628e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.060465e-01,9.060465e-01,4.530254e-01,1.000232e-01,1.843101e-01,4.751908e-01
5.270038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.817673e-15,4.528214e-05,0.000000e+00,1.000005e-01,3.027180e-07,2.358802e-07,0.000000e+00,3.221416e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.059389e-01,9.059389e-01,4.529716e-01,-nan,1.843092e-01,4.751908e-01
5.280057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.822726e-15,3.047630e-05,0.000000e+00,1.000005e-01,2.979114e-07,2.411711e-07,0.000000e+00,3.223243e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.058293e-01,9.058293e-01,4.529168e-01,-nan,1.843092e-01,4.751908e-01
5.290076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.836271e-15,1.729472e-05,0.000000e+00,1.000006e-01,3.061073e-07,2.462861e-07,0.000000e+00,3.225140e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.057151e-01,9.057151e-01,4.528598e-01,-nan,1.843081e-01,4.751908e-01
5.300000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.847289e-15,8.590710e-06,0.000000e+00,1.000005e-01,3.056871e-07,2.395093e-07,0.000000e+00,3.226967e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.056057e-01,9.056057e-01,4.528050e-01,-nan,1.843087e-01,4.751908e-01
5.310019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.857559e-15,-6.128753e-06,0.000000e+00,1.000005e-01,3.100382e-07,2.351595e-07,0.000000e+00,3.228910e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.054891e-01,9.054891e-01,4.527468e-01,1.000242e-01,1.843088e-01,4.751908e-01
5.320038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.865468e-15,-3.082501e-05,0.000000e+00,1.000005e-01,3.111545e-07,2.293133e-07,0.000000e+00,3.230704e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.053816e-01,9.053816e-01,4.526930e-01,1.000237e-01,1.843092e-01,4.751908e-01
5.330057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.870450e-15,-5.235620e-05,0.000000e+00,1.000005e-01,3.054439e-07,2.337252e-07,0.000000e+00,3.232517e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.052728e-01,9.052728e-01,4.526386e-01,1.000236e-01,1.843091e-01,4.751908e-01
5.340076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.878926e-15,-5.578097e-05,0.000000e+00,1.000005e-01,2.955880e-07,2.344888e-07,0.000000e+00,3.234285e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.051670e-01,9.051670e-01,4.525856e-01,1.000231e-01,1.843098e-01,4.751908e-01
5.350000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.884331e-15,-6.281930e-05,0.000000e+00,1.000005e-01,2.897123e-07,2.376159e-07,0.000000e+00,3.236027e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.050626e-01,9.050626e-01,4.525334e-01,1.000231e-01,1.843100e-01,4.751908e-01
5.360019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.882915e-15,-6.877416e-05,0.000000e+00,1.000005e-01,2.955849e-07,2.353450e-07,0.000000e+00,3.237800e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.049561e-01,9.049561e-01,4.524802e-01,1.000232e-01,1.843097e-01,4.751908e-01
5.370038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.883390e-15,-7.167029e-05,0.000000e+00,1.000005e-01,2.956160e-07,2.289935e-07,0.000000e+00,3.239512e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.048536e-01,9.048536e-01,4.524289e-01,1.000230e-01,1.843102e-01,4.751908e-01
5.380057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.892045e-15,-7.232607e-05,0.000000e+00,1.000005e-01,2.963916e-07,2.377725e-07,0.000000e+00,3.241263e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.047482e-01,9.047482e-01,4.523762e-01,1.000240e-01,1.843094e-01,4.751908e-01
5.390076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.913681e-15,-7.181182e-05,0.000000e+00,1.000005e-01,2.968152e-07,2.331023e-07,0.000000e+00,3.243096e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.046384e-01,9.046384e-01,4.523213e-01,1.000234e-01,1.843098e-01,4.751908e-01
5.400000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.928004e-15,-7.750839e-05,0.000000e+00,1.000005e-01,2.982834e-07,2.298733e-07,0.000000e+00,3.244776e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.045376e-01,9.045376e-01,4.522709e-01,1.000238e-01,1.843099e-01,4.751908e-01
5.410019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.940420e-15,-9.145753e-05,0.000000e+00,1.000005e-01,2.936562e-07,2.305533e-07,0.000000e+00,3.246588e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.044291e-01,9.044291e-01,4.522166e-01,1.000231e-01,1.843103e-01,4.751908e-01
5.420038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.955238e-15,-9.485123e-05,0.000000e+00,1.000005e-01,2.968086e-07,2.243961e-07,0.000000e+00,3.248408e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.043201e-01,9.043201e-01,4.521621e-01,1.000229e-01,1.843106e-01,4.751908e-01
5.430057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.965746e-15,-9.357209e-05,0.000000e+00,1.000005e-01,2.893707e-07,2.231577e-07,0.000000e+00,3.250126e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.042172e-01,9.042172e-01,4.521107e-01,1.000225e-01,1.843113e-01,4.751908e-01
5.440076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.969923e-15,-8.416984e-05,0.000000e+00,1.000005e-01,2.853287e-07,2.270910e-07,0.000000e+00,3.251863e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.041130e-01,9.041130e-01,4.520586e-01,1.000227e-01,1.843112e-01,4.751908e-01
5.450000e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.975085e-15,-7.160870e-05,0.000000e+00,1.000005e-01,2.829352e-07,2.308990e-07,0.000000e+00,3.253570e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.040105e-01,9.040105e-01,4.520073e-01,-nan,1.843111e-01,4.751908e-01
5.460019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.975249e-15,-6.100937e-05,0.000000e+00,1.000005e-01,2.801490e-07,2.256839e-07,0.000000e+00,3.255377e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.039024e-01,9.039024e-01,4.519532e-01,1.000223e-01,1.843117e-01,4.751908e-01
5.470038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.980498e-15,-6.114869e-05,0.000000e+00,1.000005e-01,2.770886e-07,2.283073e-07,0.000000e+00,3.256934e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.038090e-01,9.038090e-01,4.519065e-01,1.000224e-01,1.843117e-01,4.751908e-01
5.480057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.988055e-15,-4.542545e-05,0.000000e+00,1.000005e-01,2.710808e-07,2.236829e-07,0.000000e+00,3.258688e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.037041e-01,9.037041e-01,4.518540e-01,1.000218e-01,1.843126e-01,4.751908e-01
5.490076e+00,9.541985e-05,1.099237e-01,6.595420e-01,2.001476e-15,-3.175640e-05,0.000000e+00,1.000005e-01,2.732602e-07,2.175804e-07,0.000000e+00,3.260366e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.036036e-01,9.036036e-01,4.518038e-01,1.000215e-01,1.843129e-01,4.751908e-01
5.500000e+00,9.541985e-05,1.099237e-01,6.595420e-01,2.018130e-15,-2.150947e-05,0.000000e+00,1.000005e-01,2.744124e-07,2.200424e-07,0.000000e+00,3.262031e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.035035e-01,9.035035e-01,4.517538e-01,1.000217e-01,1.843127e-01,4.751908e-01
5.510019e+00,9.541985e-05,1.099237e-01,6.595420e-01,2.030945e-15,-7.646435e-06,0.000000e+00,1.000005e-01,2.810501e-07,2.237118e-07,0.000000e+00,3.263668e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.034050e-01,9.034050e-01,4.517045e-01,1.000221e-01,1.843118e-01,4.751908e-01
5.520038e+00,9.541985e-05,1.099237e-01,6.595420e-01,2.043388e-15,-1.503432e-06,0.000000e+00,1.000005e-01,2.803929e-07,2.246519e-07,0.000000e+00,3.265421e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.032998e-01,9.032998e-01,4.516520e-01,1.000222e-01,1.843119e-01,4.751908e-01
5.530057e+00,9.541985e-05,1.099237e-01,6.595420e-01,2.063817e-15,7.957982e-06,0.000000e+00,1.000005e-01,2.825526e-07,2.162704e-07,0.000000e+00,3.267122e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.031980e-01,9.031980e-01,4.516010e-01,1.000218e-01,1.843124e-01,4.751908e-01
